,tcc,ltng,gh,u10,v10,t2m,d2m,r2,mdens,hcc,lcc,mcc,t,sp,vis,prate,sde,tp,crain,cfrzr,cicep,csnow,cpofp,snowc,gust,vbdsf,vddsf,gppbfas
2022-11-02 10:00:00,100.0,0.0,181.61671,-1.0666475,-1.0780716,289.3512,288.39642,94.0,5.04e-11,0.0,100.0,0.0,289.6114,100400.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.761236,0.0,0.0,10.0
2022-11-02 11:00:00,100.0,0.0,181.5935,-0.52801037,-0.5531826,289.4199,288.1955,92.9,4.8e-11,0.0,100.0,0.0,290.04468,100470.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.2625413,0.0,0.0,10.0
2022-11-02 12:00:00,100.0,0.0,314.48544,-1.9176588,-1.3341675,289.6905,288.42828,91.8,5.52e-11,0.0,100.0,0.0,289.73495,100510.0,13200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.7493186,0.0,0.0,10.0
2022-11-02 13:00:00,100.0,0.0,592.95337,-0.99501324,-1.5812073,289.58823,288.40082,92.9,5.44e-11,0.0,100.0,0.0,289.80515,100510.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.9232247,18.0,6.1,10.0
2022-11-02 14:00:00,100.0,0.0,314.71832,-1.7766752,-1.6213512,289.6969,288.7425,94.4,5.6e-11,0.0,100.0,0.0,290.22415,100570.0,12300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.602315,0.0,20.1,10.0
2022-11-02 15:00:00,100.0,0.0,314.69836,-2.0997114,-2.0806036,290.0617,288.7219,93.1,5.76e-11,0.0,100.0,0.0,291.24677,100610.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.3700495,0.0,36.3,10.0
2022-11-02 16:00:00,100.0,0.0,435.37427,-2.9634285,-2.3135662,291.13165,288.59796,86.9,5.12e-11,0.0,100.0,0.0,292.7416,100620.0,14900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.8008184,486.0,139.4,10.0
2022-11-02 17:00:00,100.0,0.0,437.7359,-2.1122055,-2.0264263,293.2613,289.1371,79.0,6.8e-11,0.0,100.0,0.0,294.8662,100560.0,18100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.4097686,454.0,195.3,10.0
2022-11-02 18:00:00,78.0,0.0,,-2.3386097,-1.6317863,294.26108,289.96436,77.6,8.8e-11,0.0,78.0,0.0,295.47034,100490.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.147467,84.0,267.0,10.0
2022-11-02 19:00:00,100.0,0.0,792.2256,-1.7397318,-0.75231457,296.71375,290.12537,69.4,1.28e-10,0.0,100.0,0.0,301.328,100370.0,23300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.833546,522.0,171.9,10.0
2022-11-02 20:00:00,100.0,0.0,1011.5901,-2.624299,1.6046953,296.70816,291.20596,72.2,1.92e-10,0.0,100.0,0.0,297.85492,100300.0,21500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.1702175,0.0,93.4,10.0
2022-11-02 21:00:00,100.0,0.0,793.9243,-2.8423967,1.8248863,296.62775,291.59558,74.5,2.4e-10,0.0,100.0,0.0,297.86383,100270.0,20200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.7992024,0.0,13.8,10.0
2022-11-02 22:00:00,100.0,0.0,602.1064,-2.786049,1.5960817,296.20496,291.6419,75.0,3.36e-10,0.0,100.0,0.0,296.18713,100230.0,20400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.968392,0.0,14.3,10.0
2022-11-02 23:00:00,27.0,0.0,,-2.6240149,1.6062899,295.77948,291.7787,77.7,3.2e-10,0.0,27.0,0.0,295.75696,100200.0,19300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.8631744,254.1,49.6,10.0
2022-11-03,100.0,0.0,603.1181,-1.049717,1.1068897,295.05142,292.30167,79.3,3.2e-10,0.0,100.0,0.0,294.46405,100220.0,18500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.934929,0.0,0.0,10.0
2022-11-03 01:00:00,100.0,0.0,442.64386,-1.0237484,1.014287,295.40625,292.21637,82.2,3.2e-10,0.0,100.0,0.0,295.57425,100220.0,17200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.4465528,0.0,0.0,10.0
2022-11-03 02:00:00,100.0,0.0,441.93945,-0.31818676,0.31836128,295.05554,291.8322,81.6,3.28e-10,0.0,100.0,0.0,295.0954,100270.0,18100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.49151,0.0,0.0,10.0
2022-11-03 03:00:00,100.0,0.0,441.86633,-1.3453131,1.2410717,294.72748,292.40808,86.5,3.52e-10,0.0,100.0,0.0,294.92438,100250.0,15300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.7408268,0.0,0.0,10.0
2022-11-03 04:00:00,100.0,0.0,441.83936,-0.9723091,1.1550779,294.41406,292.4373,88.7,3.76e-10,0.0,100.0,0.0,294.86523,100280.0,14500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.954332,0.0,0.0,10.0
2022-11-03 05:00:00,100.0,0.0,441.33536,-0.40734196,1.9815054,294.34976,293.11694,90.5,4.12e-10,0.0,100.0,0.0,294.26123,100240.0,13900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.5691576,0.0,0.0,10.0
2022-11-03 06:00:00,100.0,0.0,318.59137,-1.0410433,0.8524046,294.6043,293.00372,90.5,3.92e-10,0.0,100.0,0.0,294.75604,100210.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.36003,0.0,0.0,10.0
2022-11-03 07:00:00,100.0,0.0,318.0782,-0.94048405,1.3342333,294.29468,293.10236,93.2,3.8e-10,0.0,100.0,0.0,294.6587,100150.0,12900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.552892,0.0,0.0,10.0
2022-11-03 08:00:00,100.0,0.0,182.40024,-1.2090054,1.0635386,293.96814,293.2403,96.0,3.06e-10,0.0,100.0,0.0,294.20956,100150.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.34436,0.0,0.0,10.0
2022-11-03 09:00:00,98.0,0.0,182.37273,-0.71870327,0.6353874,293.71317,293.05273,96.1,2.128e-10,0.0,98.0,0.0,294.2508,100070.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.2284017,0.0,0.0,10.0
2022-11-03 10:00:00,100.0,0.0,182.5485,-1.7019396,2.1663723,294.42285,294.0005,96.9,1.94e-10,0.0,100.0,0.0,294.44946,100030.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.3215337,0.0,0.0,10.0
2022-11-03 11:00:00,100.0,0.0,182.54016,-0.48002625,1.3544483,294.6433,294.00818,96.1,2.048e-10,0.0,100.0,0.0,294.85474,100030.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.183655,0.0,0.0,10.0
2022-11-03 12:00:00,100.0,0.0,319.02567,-0.21844387,1.6216354,295.08917,294.3416,95.4,2.112e-10,0.0,100.0,0.0,295.2245,100040.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.1028457,0.0,0.0,10.0
2022-11-03 13:00:00,100.0,0.0,318.8012,-0.22265911,1.9672337,294.85303,294.09076,94.6,1.728e-10,0.0,100.0,0.0,294.77982,100070.0,12300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.6057925,20.0,4.0,10.0
2022-11-03 14:00:00,100.0,0.0,318.7451,-0.87402916,2.7106895,294.93542,293.5604,93.1,1.504e-10,0.0,100.0,0.0,295.68863,100120.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.5643177,162.0,70.4,10.0
2022-11-03 15:00:00,100.0,0.0,441.9344,-1.338027,2.9748383,295.42963,293.79697,91.4,1.008e-10,0.0,100.0,0.0,295.9975,100120.0,13200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.14652,494.0,96.5,10.0
2022-11-03 16:00:00,100.0,0.0,442.94275,-0.9651613,4.0643826,296.37775,294.1469,88.5,7.04e-11,0.0,100.0,0.0,297.31696,100120.0,14300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.5162306,180.0,197.4,10.0
2022-11-03 17:00:00,100.0,0.0,443.99194,-0.22815037,4.6076584,298.08096,293.04163,74.5,4e-11,0.0,100.0,0.0,298.84464,100050.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.5955725,0.0,256.6,10.0
2022-11-03 18:00:00,100.0,0.0,605.5374,-2.2706785,6.4296856,298.3023,293.7163,77.2,2.4e-11,0.0,100.0,0.0,299.73975,99980.0,18800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.608366,0.0,43.5,10.0
2022-11-03 19:00:00,100.0,0.0,800.9128,-2.2993183,5.4569645,298.72015,293.9414,71.3,1.6e-11,0.0,100.0,0.0,298.338,99820.0,21400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.288954,385.0,121.6,10.0
2022-11-03 20:00:00,100.0,0.0,608.5453,-0.34316635,5.525635,301.91016,290.8036,53.2,2e-11,0.0,100.0,0.0,304.91125,99750.0,35300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.902504,0.0,192.6,10.0
2022-11-03 21:00:00,40.0,0.0,607.7756,-1.2459335,6.1548576,302.91522,285.6994,36.3,1.2187992e-25,0.0,40.0,0.0,306.32187,99660.0,54300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.916748,684.0,76.4,10.0
2022-11-03 22:00:00,1.0,0.0,,-3.52417,5.0430746,302.40506,290.84723,50.6,1.2188212999999998e-25,0.0,1.0,0.0,303.55942,99610.0,37400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.294253,676.0,71.6,10.0
2022-11-03 23:00:00,4.0,0.0,,-3.1385784,5.226742,301.23544,292.22006,56.4,8.693591e-26,0.0,4.0,0.0,301.07333,99580.0,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.997217,349.2,43.8,10.0
2022-11-04,10.0,0.0,,-2.9531078,4.3631287,299.55637,293.73907,65.8,2e-11,0.0,10.0,0.0,298.94592,99560.0,25800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.562512,0.0,0.0,10.0
2022-11-04 01:00:00,10.0,0.0,,-4.1444645,5.465085,298.9084,292.8123,66.9,3.2e-11,0.0,10.0,0.0,298.75745,99610.0,24700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.359481,0.0,0.0,10.0
2022-11-04 02:00:00,76.0,0.0,,-2.9613705,4.191248,298.01358,294.1873,78.0,4e-11,0.0,76.0,0.0,297.9095,99640.0,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.1547165,0.0,0.0,10.0
2022-11-04 03:00:00,100.0,0.0,606.6105,-2.783348,4.3052616,297.94974,294.62756,82.5,3.36e-11,0.0,100.0,0.0,298.6297,99690.0,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.578122,0.0,0.0,10.0
2022-11-04 04:00:00,54.0,0.0,,-3.3416252,6.287059,297.3905,293.73016,81.1,2.56e-11,0.0,54.0,0.0,298.33127,99680.0,17200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,14.663076,0.0,0.0,10.0
2022-11-04 05:00:00,4.0,0.0,,-2.1787663,5.0315094,296.91217,294.05304,84.8,1.6e-11,0.0,4.0,0.0,297.54114,99630.0,15700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.822295,0.0,0.0,10.0
2022-11-04 06:00:00,100.0,0.0,604.7588,-1.9213591,5.111269,296.90958,294.3592,86.2,1.28e-11,0.0,100.0,0.0,297.43085,99630.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.080672,0.0,0.0,10.0
2022-11-04 07:00:00,100.0,0.0,604.74567,-1.9679565,3.935154,296.6983,294.72513,89.0,1.6e-11,0.0,100.0,0.0,297.15466,99520.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.368339,0.0,0.0,10.0
2022-11-04 08:00:00,100.0,0.0,604.9242,-1.9980793,3.4192066,296.4867,294.49054,88.9,1.84e-11,0.0,100.0,0.0,296.92694,99480.0,14300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.194733,0.0,0.0,10.0
2022-11-04 09:00:00,100.0,0.0,443.44617,-1.7653618,4.263508,296.58148,294.71716,89.5,1.92e-11,0.0,100.0,0.0,297.05853,99410.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.07526,0.0,0.0,10.0
2022-11-04 10:00:00,100.0,0.0,444.4098,-1.6776457,4.3018436,297.29813,295.44583,89.1,1.92e-11,0.0,100.0,0.0,297.30865,99380.0,14200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.562802,0.0,0.0,10.0
2022-11-04 11:00:00,100.0,0.0,607.2655,-0.49098396,2.8764935,297.15686,295.27228,87.2,1.84e-11,0.0,100.0,0.0,297.04053,99360.0,14800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.065679,0.0,0.0,10.0
2022-11-04 12:00:00,100.0,0.0,445.48746,-1.1343613,3.8863583,297.5892,295.48746,86.5,1.6e-11,0.0,100.0,0.0,297.54718,99380.0,15200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.007907,0.0,0.0,10.0
2022-11-04 13:00:00,100.0,0.0,444.9769,-0.071870804,2.5291424,296.9442,295.5493,90.8,1.12e-11,0.0,100.0,0.0,296.90167,99370.0,13900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.416664,0.0,0.4,10.0
2022-11-04 14:00:00,100.0,0.0,444.5283,-2.102108,3.6616068,296.92844,295.93375,94.4,5.6e-12,0.0,100.0,0.0,297.30096,99440.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.673642,0.0,3.7,10.0
2022-11-04 15:00:00,100.0,0.0,446.01477,-1.6521549,5.9874325,298.4516,296.33734,88.4,3.2e-12,0.0,100.0,0.0,298.8424,99390.0,14800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.064809,0.0,7.3,10.0
2022-11-04 16:00:00,100.0,0.0,608.0132,-2.1812801,5.233718,297.9939,296.09845,89.5,8.536213999999999e-26,0.0,100.0,0.0,298.3398,99420.0,14200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.550724,0.0,100.9,10.0
2022-11-04 17:00:00,100.0,0.0,446.4372,-2.535223,7.9331417,299.70685,295.7282,81.4,9.932110999999999e-26,0.0,100.0,0.0,301.98392,99360.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.565385,0.0,35.8,10.0
2022-11-04 18:00:00,100.0,0.0,610.788,-1.3369656,9.275639,302.20923,294.5964,65.3,8.532387e-26,0.0,100.0,0.0,304.11832,99180.0,25700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.896995,0.0,160.0,10.0
2022-11-04 19:00:00,100.0,0.0,611.4831,0.009469986,8.4417305,303.0008,294.26434,61.9,2e-11,0.0,100.0,0.0,305.55722,99070.0,27400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.540492,0.0,153.7,10.0
2022-11-04 20:00:00,100.0,0.0,809.68176,0.036138535,6.6392193,303.56064,294.5608,60.4,8e-11,0.0,100.0,0.0,305.6115,99040.0,28900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.528289,0.0,222.8,10.0
2022-11-04 21:00:00,14.0,0.0,,-0.57450485,5.5031366,304.05283,294.67517,58.9,1.4e-10,0.0,14.0,0.0,306.0085,98940.0,29900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.4075775,571.0,64.6,10.0
2022-11-04 22:00:00,8.0,0.0,,-2.2718048,5.2520027,304.34058,294.92133,58.0,8e-11,0.0,8.0,0.0,305.31845,98930.0,30800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.240824,618.0,78.0,10.0
2022-11-04 23:00:00,10.0,0.0,,-0.8664379,4.0117874,304.06445,293.14545,50.0,9.869953999999999e-26,0.0,10.0,0.0,303.72543,98940.0,38200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.324185,293.8,45.6,10.0
2022-11-05,100.0,0.0,,2.2318172,0.8301163,303.32745,290.97766,47.5,9.582348999999999e-26,0.0,100.0,0.0,303.42224,98970.0,40600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.315243,0.0,0.0,10.0
2022-11-05 01:00:00,66.0,0.0,,-3.3904839,2.7376938,298.38388,296.9373,86.0,9.454065300000001e-26,0.0,66.0,0.0,297.8061,99100.0,15300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.340867,0.0,0.0,10.0
2022-11-05 02:00:00,2.0,0.0,,5.530363,-0.04670143,299.63846,294.34225,73.1,9.591998999999999e-26,0.0,2.0,0.0,300.1518,99290.0,21300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.4456534,0.0,0.0,10.0
2022-11-05 03:00:00,26.0,0.0,,-0.63965607,-3.5706043,296.4716,285.45044,46.4,1.6e-11,0.0,26.0,0.0,295.83563,99440.0,41600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.509137,0.0,0.0,10.0
2022-11-05 04:00:00,100.0,0.0,,-1.9962473,-4.552946,295.1298,286.1248,52.6,2.56e-11,15.0,100.0,0.0,294.45453,99550.0,36500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.185313,0.0,0.0,10.0
2022-11-05 05:00:00,50.0,0.0,,-1.8798714,-3.243723,294.94208,279.6248,37.1,1.92e-11,42.0,50.0,0.0,294.97363,99630.0,53000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.885881,0.0,0.0,10.0
2022-11-05 06:00:00,15.0,0.0,,0.6890278,-3.839201,294.65814,270.5623,19.8,1.12e-11,0.0,15.0,0.0,294.886,99670.0,81500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.296223,0.0,0.0,10.0
2022-11-05 07:00:00,31.0,0.0,,-1.4977169,-0.23849678,291.69647,277.3203,35.8,3.2e-12,0.0,31.0,0.0,291.05573,99670.0,54600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.4461808,0.0,0.0,10.0
2022-11-05 08:00:00,0.0,0.0,,0.06542206,-1.6754284,290.9131,275.80856,33.4,2.4e-12,0.0,0.0,0.0,290.06348,99660.0,58200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.812608,0.0,0.0,10.0
2022-11-05 09:00:00,0.0,0.0,,0.15549088,-1.3447895,289.07486,275.18365,36.0,2.4e-12,0.0,0.0,0.0,288.2732,99630.0,54700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.74356,0.0,0.0,10.0
2022-11-05 10:00:00,0.0,0.0,,-0.48305893,-0.846447,287.9892,273.71722,34.4,3.2e-12,0.0,0.0,0.0,287.04474,99620.0,56800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.7446482,0.0,0.0,10.0
2022-11-05 11:00:00,0.0,0.0,,0.9198456,-0.2519951,286.84604,276.00235,44.3,5.6e-12,0.0,0.0,0.0,286.15817,99610.0,44400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.9445726,0.0,0.0,10.0
2022-11-05 12:00:00,0.0,0.0,,0.6901989,0.114255905,286.7472,275.1716,43.5,7.2e-12,0.0,0.0,0.0,286.4674,99650.0,43400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.7184423,0.0,0.0,10.0
2022-11-05 13:00:00,1.0,0.0,,-1.0989132,-0.890522,285.52066,276.5099,50.8,7.2e-12,0.0,1.0,0.0,285.06732,99720.0,38100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.6108941,151.0,6.2,10.0
2022-11-05 14:00:00,0.0,0.0,,-0.08646965,0.41399384,287.26697,278.42776,55.6,8e-12,0.0,0.0,0.0,288.31927,99800.0,33300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.0696388,627.0,55.7,10.0
2022-11-05 15:00:00,0.0,0.0,,-0.27623463,-1.5325222,290.7318,271.02225,26.6,1.52e-11,0.0,0.0,0.0,293.47314,99890.0,69100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.929285,791.0,79.3,10.0
2022-11-05 16:00:00,6.0,0.0,,-2.0902882,-0.76018906,294.02078,265.21808,14.4,1.44e-11,0.0,6.0,0.0,299.13568,99840.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.6344256,873.0,90.7,10.0
2022-11-05 17:00:00,1.0,0.0,,-2.7604103,-1.7381687,295.61075,268.5285,17.0,1.6e-11,0.0,1.0,0.0,301.78345,99850.0,86600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.341341,913.0,97.9,10.0
2022-11-05 18:00:00,0.0,0.0,,-1.5479689,-0.6326542,295.85138,275.60278,27.8,1.6e-11,0.0,0.0,0.0,300.9995,99810.0,66400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.6641855,923.0,103.2,10.0
2022-11-05 19:00:00,0.0,0.0,,-0.6303091,-0.5559845,296.7746,276.1997,27.6,2.4e-11,0.0,0.0,0.0,302.40247,99640.0,67000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.655924,915.0,100.6,10.0
2022-11-05 20:00:00,0.0,0.0,,-0.4987545,0.85531616,297.28738,276.8439,27.9,2.4e-11,0.0,0.0,0.0,302.62576,99520.0,66400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.3112383,887.0,97.8,10.0
2022-11-05 21:00:00,0.0,0.0,,-0.35370827,1.2532902,297.74625,277.2799,27.4,2.4e-11,0.0,0.0,0.0,301.39545,99410.0,66900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.029572,823.0,89.6,10.0
2022-11-05 22:00:00,0.0,0.0,,0.11661816,2.1242905,298.30695,275.83612,23.5,4e-11,0.0,0.0,0.0,299.9027,99360.0,74300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.9784558,706.0,72.0,10.0
2022-11-05 23:00:00,0.0,0.0,,-1.5353432,2.474207,297.23624,276.06937,24.1,4e-11,0.0,0.0,0.0,296.98273,99340.0,73800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.6284127,375.4,43.0,10.0
2022-11-06,0.0,0.0,,-2.6083584,1.729908,294.65936,275.9617,26.9,4e-11,0.0,0.0,0.0,293.9298,99390.0,68900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.9329267,0.0,0.0,10.0
2022-11-06 01:00:00,0.0,0.0,,-1.4023018,1.4796677,292.9453,277.3484,33.0,2.4e-11,0.0,0.0,0.0,292.1971,99460.0,59600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.468406,0.0,0.0,10.0
2022-11-06 02:00:00,0.0,0.0,,-2.0305252,2.904375,290.76892,278.32126,40.8,2.4e-11,0.0,0.0,0.0,290.1623,99540.0,48700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.538889,0.0,0.0,10.0
2022-11-06 03:00:00,0.0,0.0,,-1.2733154,3.018282,289.79767,282.48383,57.8,1.6e-11,0.0,0.0,0.0,289.16064,99540.0,31600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.1340055,0.0,0.0,10.0
2022-11-06 04:00:00,0.0,0.0,,-0.6399698,2.1160927,289.4411,282.32376,58.0,1.6e-11,0.0,0.0,0.0,288.67084,99540.0,31800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.67161,0.0,0.0,10.0
2022-11-06 05:00:00,0.0,0.0,,-1.2246857,1.947176,288.95404,283.1278,65.1,2e-11,0.0,0.0,0.0,288.6361,99570.0,26600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.3307834,0.0,0.0,10.0
2022-11-06 06:00:00,0.0,0.0,,-1.3459301,1.9985542,288.03946,284.56104,75.4,2e-11,0.0,0.0,0.0,287.5813,99520.0,20400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.002841,0.0,0.0,10.0
2022-11-06 07:00:00,0.0,0.0,,-1.1218157,0.52080536,287.18542,283.63016,75.4,2e-11,0.0,0.0,0.0,286.81097,99500.0,20500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.0978794,0.0,0.0,10.0
2022-11-06 08:00:00,2.0,0.0,,0.56975365,-1.3276119,285.77515,284.1585,85.7,2e-11,0.0,2.0,0.0,285.44373,99500.0,15600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.4316045,0.0,0.0,10.0
2022-11-06 09:00:00,13.0,0.0,,-0.21705627,-0.21325111,286.47415,284.51874,85.7,2e-11,0.0,13.0,0.0,286.29974,99460.0,15700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.0546275,0.0,0.0,10.0
2022-11-06 10:00:00,100.0,0.0,181.13997,0.53567505,-0.6775818,285.96405,284.19788,85.0,1.6e-11,0.0,100.0,0.0,285.60486,99460.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.4960945,0.0,0.0,10.0
2022-11-06 11:00:00,100.0,0.0,436.26074,-0.06406021,-0.68307114,287.8775,285.2181,82.1,1.44e-11,0.0,100.0,0.0,287.7625,99480.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.7993379,0.0,0.0,10.0
2022-11-06 12:00:00,100.0,0.0,436.78052,0.18906403,-0.62635994,288.5024,284.92926,76.4,1.6e-11,0.0,100.0,0.0,288.22266,99490.0,19500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.328399,0.0,0.0,10.0
